w,xs
39.143407329561775,0.1931501914064724
39.137974968304654,0.1803511002237861
41.31674362811824,0.17621083579004568
41.31100964907372,0.1645342304590784
43.60671380612625,0.15357452526834897
44.99896513299451,0.13906413543211038
47.28839204320626,0.13382134294859965
47.28182931281653,0.1249536759889319
49.24420612701526,0.12491899600306228
49.90818486238875,0.11530528930837165
51.50281745097281,0.10561069798048257
54.12314296013732,0.10162911802940555
54.115631696172514,0.09489466781218052
56.36163745503836,0.09486833048586508
57.121583278196624,0.08756730875908371
60.29450592995139,0.0808057369301884
60.28613819805548,0.07545114738760206
63.64220219046887,0.0737190387305095
63.633369861934696,0.06883404901478016
67.16955532339468,0.06424897949957163
69.31410817688248,0.05817845616576842
72.840624487835,0.055985097168206564
72.83051559304528,0.052275246516184926
75.85326063576278,0.052260737900922775
76.87601957599156,0.048238776294577033
79.3323101911388,0.04418297603477543
77.16285621307463,0.0003751441686252439
77.14857822543048,0.0003423705529737473
77.13430287974312,0.0003124601295899341
77.12003017552368,0.0002851627622041545
77.10576011228338,0.0002602501671321143
77.09149268953357,0.0002375140041735357
77.07722790678547,0.00021676413429509356
77.06296576355092,0.00019782702952694412
83.368525807744,0.04251725414368916
83.35695584026925,0.03969984967383117
86.81658842683672,0.03968883126869168
87.98717016886746,0.03663439763505189
92.87457820748818,0.033805646648776805
92.86168898054454,0.03156551656763806
93.24483108905352,0.00029811315076279897
93.22757734014512,0.0002720691744974613
93.21032678381941,0.00024830047088606014
93.19739096135241,0.00023184684821847036
92.99066178605008,0.00007740689509189391
92.92185401429887,0.00005369977483234695
98.03119858884699,0.030840876765521684
98.01759372096456,0.028797207064748802
95.82948179846859,0.0003341396484005404
95.73199636519658,0.00020210084752457364
103.46455324291688,0.026879011082882646
106.76791295437573,0.024339365080111683
112.19997861060756,0.023421757963805776
112.18440738524865,0.021869715930325717
112.7672013661591,0.0003493789224966304
112.63164064221544,0.00019285683217400127
112.43380651388235,0.00008092225369204848
112.36620622154433,0.00006012251415623939
112.3454143096994,0.000054870047676008244
118.41863435230958,0.02041296350541929
115.83938827373146,0.00031159400147286897
115.75367375105783,0.00021616327199713587
122.19943979286492,0.018484257832007796
128.41662023352077,0.017787391398949397
128.39879844640186,0.01660871048354619
127.47546573167291,0.0004698571944956853
135.53407927971753,0.01550239619265392
135.51526972450688,0.014475130410647253
141.13967189215288,0.01447111294326083
143.0394040498934,0.013205655191209914
140.1182353579361,0.0004001349167618389
146.9431133294691,0.012049743148470229
144.0021685710693,0.0004484905817052085
143.88895823441266,0.00030410299364689116
150.95335930947826,0.010995009928833609
155.06587543567807,0.009805912490305489
155.03718250280622,0.00894924128508018
151.5200951524767,0.00008648887899161658
151.35195195828487,0.00004997461922298739
159.9821906314435,0.007981145166726138
159.22412113986078,0.007119530586308976
157.05856599365652,0.006648370248295724
157.0367692486314,0.006207816208951642
155.72007617933346,0.00009694092173682566
155.47532719158474,0.00004456992272029092
163.6830788852827,0.009152735885534669
160.02907267248622,0.00010620099177740249
159.71842706699533,0.000040668646360247075
168.2435543066497,0.010986874250271356
168.2163141113156,0.010142268009155853
165.8862440511611,0.008352355111489249
173.7169117000656,0.013289005024056449
170.57122137152237,0.012037485183493289
177.73278612318632,0.01512410566430575
183.4808934347155,0.016694992140026906
188.57551885193718,0.0191451399124695
183.1755626174808,0.00008442522818782587
183.05696012052397,0.00006130783191963305
190.82218473376307,0.00009461912679550243
188.05279437095297,0.000055941459694699555
198.223223962703,0.021050733850204853
195.52273194662453,0.01943427541662222
204.6292849431317,0.02297317558647356
215.08338988645966,0.024408526040071935
227.09887086105573,0.026131068308011762
224.01017346414298,0.024401751630824073
239.75231047134415,0.026121398770875204
240.2853080483972,0.0000966543170867995
253.13419203610587,0.027332955295497622
246.59186104296947,0.00005334321859775378
267.26298925670164,0.02860070594759504
282.15428343972746,0.02859012254606599
282.57230341649233,0.00007338945480355189
282.4808086589246,0.00006253966043784316
282.44160568949803,0.00005839547186288315
297.9028499355316,0.029916182831515266
293.85117079842314,0.02793637269598897
290.391481870281,0.00008039982235055694
290.14976082613276,0.000053284023154703103
314.5013284180546,0.029905112651090093
332.0246368845606,0.029894046567073156
350.52430478699364,0.02988298457794849
341.68613130311866,0.00008031060195421974
350.9948988026344,0.00007162510447049525
350.9461873791838,0.00006687886924073948
370.05473268275676,0.02987192668220088
380.18033229078776,0.028207801858710156
401.37241185641057,0.028521425830731213
391.4331954020343,0.00009633289957052225
402.0786510534833,0.00008397336775247604
423.73598220532875,0.02851087176600622
413.01362156304725,0.00007319956653573236
424.24598060525705,0.00006380804634170715
447.3456005236083,0.02850032160670606
435.78381598787155,0.00005562146021667882
459.5860666959446,0.026912607055590447
460.022146097506,0.000053116659222476985
485.2043948035171,0.027211830609573696
472.79535901423463,0.00006091203062379124
485.9232395694705,0.00006985144640165329
512.2388951734006,0.02720176114729502
499.415635648359,0.00008010280587325155
526.2550000846503,0.025686387651321137
513.2826685775253,0.00009185864916629391
527.5347407175875,0.00010533977349068252
555.5895997110997,0.02597197767930115
586.5458057961168,0.025962367012040393
580.0155929851353,0.00010289295576615725
578.9432424287911,0.000041244656015836265
602.5951289278711,0.024516038494936176
603.8928599646179,0.00008765706974009932
603.1389988466694,0.000047293322705527254
636.1850935668878,0.024788616181404512
620.28769216286,0.00007468414924233586
620.172915955251,0.00006815953868662017
620.0581609854934,0.00006220493586796478
619.9434272496549,0.00005677054335898998
671.631899761445,0.024779443405079322
690.0093858475226,0.02339901396973101
728.4720115120249,0.02365917219614381
769.0252590808931,0.023116035896704166
752.3449250757626,0.0003693578107214807
752.2057133867253,0.0003370897070459673
752.0665274570073,0.0003076406327359892
751.9273672818454,0.0002807643097132449
751.7882328564755,0.0002562359754226764
751.6491241761221,0.00023385050317779527
751.5100412360339,0.0002134206867177862
751.3709840314464,0.00019477567463030058
811.8360620017709,0.022585368209324157
857.0697461017678,0.02257701072259357
904.7818902173711,0.02205871726944052
892.5175379975153,0.02107509497420026
955.172212269273,0.02180001506946464
934.3462365445931,0.0003289857588903526
946.0904989836027,0.00019446954101944494
1099.5922931401947,0.0003600780817707586
1129.5491689491791,0.0003211360592100575
1128.504513364034,0.00020331999718136475
1226.2201367022592,0.0004733480599824443
1225.4261837974473,0.0003437354440585662
1404.1642679601114,0.00046222487378075593
1403.514802050224,0.00036778907383137996
1403.3200208608876,0.00034341754275660105
